Calendar for billionplus2 only Earnings
April 2021
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
4/26/21,4/26/21,After Market,3:46:00 PM CDT,RRC,Q1,0.262,0.3,Verified
4/26/21,4/26/21,After Market,3:49:00 PM CDT,SUI,Q1,1.155,1.22,Verified
4/26/21,4/26/21,After Market,4:00:00 PM CDT,BRO,Q1,0.558,0.7,Verified
4/26/21,4/26/21,After Market,4:00:00 PM CDT,KOF,Q1,0.68,0.757,Verified
4/26/21,4/26/21,After Market,4:15:00 PM CDT,GABC,Q1,0.617,0.74,Verified
4/26/21,4/26/21,After Market,4:31:00 PM CDT,PKG,Q1,1.472,1.77,Verified
4/27/21,4/26/21,Before Market,11:45:00 PM CDT,UBS,Q1,<empty>,0.49,Verified
4/27/21,4/27/21,After Market,12:00:00 AM CDT,AMX,Q1,0.33,1.21,Verified
4/27/21,4/27/21,Before Market,12:00:00 AM CDT,BP,Q1,0.425,1.37,Verified
4/27/21,4/27/21,Unspecified,12:00:00 AM CDT,HSBC,Q1,0.75,<empty>,Verified
4/27/21,4/27/21,Before Market,12:00:00 AM CDT,NVS,Q1,1.57,1.52,Verified
4/27/21,4/27/21,Before Market,4:00:00 AM CDT,PII,Q1,1.564,2.11,Verified
4/27/21,4/27/21,Before Market,5:00:00 AM CDT,CNC,Q1,1.653,1.63,Verified
4/27/21,4/27/21,Before Market,5:00:00 AM CDT,ENTG,Q1,0.722,0.7,Verified
4/27/21,4/27/21,Before Market,5:00:00 AM CDT,ROP,Q1,3.322,2.73,Verified
4/27/21,4/27/21,Before Market,5:00:00 AM CDT,ST,Q1,0.737,0.86,Verified
4/27/21,4/27/21,Before Market,5:00:00 AM CDT,UPS,Q1,1.665,2.77,Verified
4/27/21,4/27/21,Before Market,5:05:00 AM CDT,AWI,Q1,0.955,0.84,Verified
4/27/21,4/27/21,Before Market,5:20:00 AM CDT,TRU,Q1,0.77,0.67,Verified
4/27/21,4/27/21,Before Market,5:22:00 AM CDT,GE,Q1,0.015,0.03,Verified
4/27/21,4/27/21,Before Market,5:25:00 AM CDT,LLY,Q1,2.123,1.87,Verified
4/27/21,4/27/21,Before Market,5:30:00 AM CDT,GPK,Q1,0.246,0.23,Verified
4/27/21,4/27/21,Before Market,5:30:00 AM CDT,HAS,Q1,0.637,1,Verified
4/27/21,4/27/21,Before Market,5:30:00 AM CDT,MMM,Q1,2.252,2.77,Verified
4/27/21,4/27/21,Before Market,5:30:00 AM CDT,PHM,Q1,1.192,1.13,Verified
4/27/21,4/27/21,Before Market,5:30:00 AM CDT,SYF,Q1,1.498,1.73,Verified
4/27/21,4/27/21,Before Market,5:45:00 AM CDT,MSCI,Q1,2.288,2.46,Verified
4/27/21,4/27/21,Before Market,5:50:00 AM CDT,PJT,Q1,0.655,0.89,Verified
4/27/21,4/27/21,Before Market,5:55:00 AM CDT,IVZ,Q1,0.616,0.68,Verified
4/27/21,4/27/21,Before Market,5:55:00 AM CDT,RTX,Q1,0.88,0.9,Verified
4/27/21,4/27/21,Before Market,5:55:00 AM CDT,SCL,Q1,1.433,1.82,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,ABG,Q1,3.575,4.68,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,ADM,Q1,1.002,1.39,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,CROX,Q1,0.875,1.49,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,DTE,Q1,2.158,2.44,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,FCF,Q1,0.282,0.41,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,OPRA,Q1,<empty>,-0.1,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,SF,Q1,<empty>,1.5,Verified
4/27/21,4/27/21,Before Market,6:00:00 AM CDT,SHW,Q1,1.651,2.06,Verified
4/27/21,4/27/21,Before Market,6:01:00 AM CDT,FISV,Q1,1.129,1.17,Verified
4/27/21,4/27/21,Before Market,6:15:00 AM CDT,GLW,Q1,0.418,0.45,Verified
4/27/21,4/27/21,Before Market,6:21:00 AM CDT,WM,Q1,0.997,1.06,Verified
4/27/21,4/27/21,Before Market,6:30:00 AM CDT,FSV,Q1,0.14,0.66,Verified
4/27/21,4/27/21,Before Market,6:30:00 AM CDT,HUBB,Q1,1.667,1.72,Verified
4/27/21,4/27/21,Before Market,6:30:00 AM CDT,LECO,Q1,1.183,1.37,Verified
4/27/21,4/27/21,Before Market,6:30:00 AM CDT,TPB,Q1,0.64,0.8,Verified
4/27/21,4/27/21,Before Market,7:00:00 AM CDT,FELE,Q1,0.393,0.59,Verified
4/27/21,4/27/21,Before Market,7:00:00 AM CDT,PCAR,Q1,1.274,1.35,Verified
4/27/21,4/27/21,Before Market,7:00:00 AM CDT,UMBF,Q1,1.468,1.91,Verified
4/27/21,4/27/21,Before Market,7:30:00 AM CDT,ECL,Q1,0.815,0.67,Verified
4/27/21,4/27/21,Before Market,8:27:00 AM CDT,CCB,Q1,<empty>,0.49,Verified
4/27/21,4/27/21,During Market,1:35:00 PM CDT,SCCO,Q1,0.85,0.99,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,AMGN,Q1,4.003,3.7,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,ATRC,Q1,-0.375,-0.32,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,CRSP,Q1,-1.451,-1.51,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,FBNC,Q1,0.873,0.99,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,GOOG,Q1,15.463,26.29,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,GOOGL,Q1,15.463,26.29,Verified
4/27/21,4/27/21,After Market,3:01:00 PM CDT,TXN,Q1,1.564,1.87,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,ATEN,Q1,0.06,0.12,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,BYD,Q1,0.441,0.93,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,CHRW,Q1,0.966,1.28,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,COF,Q1,4.173,7.03,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,EGP,Q1,1.39,1.45,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,EIX,Q1,0.757,0.79,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,ENPH,Q1,0.344,0.56,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,FCPT,Q1,0.375,0.37,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,FFIV,Q2,1.6,2.5,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,ILMN,Q1,1.363,1.89,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,MANH,Q1,0.237,0.43,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,MATX,Q1,1.86,1.99,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,MDLZ,Q1,0.692,0.77,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,QCRH,Q1,1.1,1.16,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,SBUX,Q2,0.517,0.62,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,SYK,Q1,1.985,1.93,Verified
4/27/21,4/27/21,After Market,3:05:00 PM CDT,TENB,Q1,-0.103,0.13,Verified
4/27/21,4/27/21,After Market,3:06:00 PM CDT,HIW,Q1,0.87,0.91,Verified
4/27/21,4/27/21,After Market,3:07:00 PM CDT,MSFT,Q3,1.756,1.95,Verified
4/27/21,4/27/21,After Market,3:08:00 PM CDT,V,Q2,1.264,1.38,Verified
4/27/21,4/27/21,After Market,3:10:00 PM CDT,AMD,Q1,0.381,0.52,Verified
4/27/21,4/27/21,After Market,3:11:00 PM CDT,CB,Q1,2.448,2.52,Verified
4/27/21,4/27/21,After Market,3:11:00 PM CDT,NAVI,Q1,0.78,1.71,Verified
4/27/21,4/27/21,After Market,3:12:00 PM CDT,FIBK,Q1,0.73,0.83,Verified
4/27/21,4/27/21,After Market,3:12:00 PM CDT,PINS,Q1,-0.08,0.11,Verified
4/27/21,4/27/21,After Market,3:14:00 PM CDT,PFG,Q1,1.353,1.53,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,AAT,Q1,0.353,0.38,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,CASH,Q2,1.54,1.84,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,CHE,Q1,4.2,4.44,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,CSGP,Q1,2.073,2.75,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,EQR,Q1,0.684,0.367,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,ESS,Q1,3.042,3.23,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,FTI,Q1,-0.096,-0.03,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,OKE,Q1,0.794,0.86,Verified
4/27/21,4/27/21,After Market,3:15:00 PM CDT,TX,Q1,2.487,3.07,Verified
4/27/21,4/27/21,After Market,3:16:00 PM CDT,UDR,Q1,0.475,0.32,Verified
4/27/21,4/27/21,After Market,3:20:00 PM CDT,EHC,Q1,0.803,1.05,Verified
4/27/21,4/27/21,After Market,3:22:00 PM CDT,APAM,Q1,1.1,1.33,Verified
4/27/21,4/27/21,After Market,3:30:00 PM CDT,TRMK,Q1,0.613,0.82,Verified
4/27/21,4/27/21,After Market,3:30:00 PM CDT,WSBC,Q1,0.698,1.06,Verified
4/27/21,4/27/21,After Market,3:30:00 PM CDT,YUMC,Q1,0.405,0.54,Verified
4/27/21,4/27/21,After Market,3:35:00 PM CDT,IEX,Q1,1.41,1.51,Verified
4/27/21,4/27/21,After Market,3:39:00 PM CDT,VIST,Q1,0.07,0.053,Verified
4/27/21,4/27/21,After Market,3:52:00 PM CDT,BXP,Q1,1.553,1.56,Verified
4/27/21,4/27/21,After Market,4:00:00 PM CDT,BUSE,Q1,0.54,0.69,Verified
4/27/21,4/27/21,After Market,4:00:00 PM CDT,RNST,Q1,0.632,1.02,Verified
4/27/21,4/27/21,After Market,4:02:00 PM CDT,ACGL,Q1,0.503,0.59,Verified
4/27/21,4/27/21,After Market,4:02:00 PM CDT,TER,Q1,1.044,1.11,Verified
4/27/21,4/27/21,After Market,4:06:00 PM CDT,CALX,Q1,0.14,0.31,Verified
4/27/21,4/27/21,After Market,4:53:00 PM CDT,OMAB,Q1,0.38,0.41,Verified
4/27/21,4/27/21,After Market,5:00:00 PM CDT,NOV,Q1,-0.232,-0.3,Verified
4/27/21,4/27/21,After Market,5:53:00 PM CDT,OLN,Q1,1.34,1.51,Verified
4/27/21,4/27/21,After Market,8:28:00 PM CDT,LBRT,Q1,-0.257,-0.21,Verified
4/28/21,4/28/21,Unspecified,12:00:00 AM CDT,DB,Q1,<empty>,<empty>,Verified
4/28/21,4/28/21,Unspecified,12:00:00 AM CDT,GSK,Q1,0.63,<empty>,Verified
4/28/21,4/28/21,Unspecified,12:00:00 AM CDT,SONY,Q4,0.37,<empty>,Verified
4/28/21,4/28/21,Before Market,12:30:00 AM CDT,SAN,Q1,<empty>,0.103,Verified
4/28/21,4/28/21,Before Market,12:30:00 AM CDT,SNY,Q1,0.832,<empty>,Verified
4/28/21,4/28/21,Before Market,12:30:00 AM CDT,TECK,Q1,0.425,0.492,Verified
4/28/21,4/28/21,Before Market,12:45:00 AM CDT,ASX,Q1,0.12,0.137,Verified
4/28/21,4/28/21,Before Market,4:00:00 AM CDT,LIVN,Q1,0.15,0.35,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,CSTM,Q1,0.085,0.387,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,EVR,Q1,2.627,3.29,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,LFUS,Q1,1.918,2.67,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,OC,Q1,1.417,1.98,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,SPOT,Q1,-0.646,-0.302,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,SWK,Q1,2.561,3.13,Verified
4/28/21,4/28/21,Before Market,5:00:00 AM CDT,VRT,Q1,0.12,0.21,Verified
4/28/21,4/28/21,Before Market,5:15:00 AM CDT,TCBK,Q1,0.82,1.13,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,BSX,Q1,0.303,0.37,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,CAMT,Q1,0.25,0.3,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,ETR,Q1,1.194,1.47,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,GIB,Q2,1.03,1.088,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,HUM,Q1,7.21,7.67,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,PB,Q1,1.381,1.44,Verified
4/28/21,4/28/21,Before Market,5:30:00 AM CDT,TNL,Q1,0.172,0.39,Verified
4/28/21,4/28/21,Before Market,5:31:00 AM CDT,FCNCA,Q1,<empty>,14.53,Verified
4/28/21,4/28/21,Before Market,5:45:00 AM CDT,AVY,Q1,2.007,2.4,Verified
4/28/21,4/28/21,Before Market,5:45:00 AM CDT,EAT,Q3,0.769,0.78,Verified
4/28/21,4/28/21,Before Market,5:50:00 AM CDT,OSK,Q2,1.149,1.48,Verified
4/28/21,4/28/21,Before Market,5:51:00 AM CDT,BXMT,Q1,0.55,0.54,Verified
4/28/21,4/28/21,Before Market,5:51:00 AM CDT,TKR,Q1,1.202,1.38,Verified
4/28/21,4/28/21,Before Market,5:55:00 AM CDT,TDY,Q1,2.59,3.02,Verified
4/28/21,4/28/21,Before Market,5:56:00 AM CDT,ADP,Q3,1.825,1.89,Verified
4/28/21,4/28/21,Before Market,5:59:00 AM CDT,DAN,Q1,0.464,0.66,Verified
4/28/21,4/28/21,Before Market,5:59:00 AM CDT,SHOO,Q1,0.19,0.33,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,AER,Q1,1.123,1.76,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,ALKS,Q1,-0.213,0.11,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,ARCC,Q1,0.421,0.43,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,CHEF,Q1,-0.405,-0.5,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,CME,Q1,1.753,1.79,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,GD,Q1,2.313,2.48,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,GRMN,Q1,0.88,1.18,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,MAS,Q1,0.656,0.89,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,MCO,Q1,2.801,4.06,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,PAG,Q1,1.807,2.26,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,ROK,Q2,2.151,2.41,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,SHOP,Q1,0.064,2.01,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,SIRI,Q1,0.062,0.07,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,TEVA,Q1,0.553,0.63,Verified
4/28/21,4/28/21,Before Market,6:00:00 AM CDT,YUM,Q1,0.849,1.07,Verified
4/28/21,4/28/21,Before Market,6:05:00 AM CDT,EXTR,Q3,0.053,0.16,Verified
4/28/21,4/28/21,Before Market,6:05:00 AM CDT,SLAB,Q1,0.62,0.91,Verified
4/28/21,4/28/21,Before Market,6:07:00 AM CDT,DRVN,Q1,0.06,0.19,Verified
4/28/21,4/28/21,Before Market,6:15:00 AM CDT,SLGN,Q1,0.713,0.75,Verified
4/28/21,4/28/21,Before Market,6:30:00 AM CDT,BA,Q1,-1.167,-1.53,Verified
4/28/21,4/28/21,Before Market,6:30:00 AM CDT,BCO,Q1,0.71,0.82,Verified
4/28/21,4/28/21,Before Market,6:30:00 AM CDT,ROL,Q1,0.113,0.14,Verified
4/28/21,4/28/21,Before Market,6:30:00 AM CDT,SAIA,Q1,1.374,1.4,Verified
4/28/21,4/28/21,Before Market,6:32:00 AM CDT,WING,Q1,0.309,0.44,Verified
4/28/21,4/28/21,Before Market,6:55:00 AM CDT,R,Q1,0.575,1.09,Verified
4/28/21,4/28/21,Before Market,7:00:00 AM CDT,APH,Q1,0.469,0.52,Verified
4/28/21,4/28/21,Before Market,7:00:00 AM CDT,BPOP,Q1,1.91,3.12,Verified
4/28/21,4/28/21,Before Market,7:00:00 AM CDT,DX,Q1,<empty>,0.46,Verified
4/28/21,4/28/21,Before Market,7:00:00 AM CDT,HESM,Q1,0.355,0.43,Verified
4/28/21,4/28/21,Before Market,7:00:00 AM CDT,NSC,Q1,2.554,2.66,Verified
4/28/21,4/28/21,Before Market,7:30:00 AM CDT,MHO,Q1,1.3,2.85,Verified
4/28/21,4/28/21,After Market,3:00:00 PM CDT,ALGN,Q1,1.722,2.49,Verified
4/28/21,4/28/21,After Market,3:00:00 PM CDT,PSA,Q1,2.699,3.08,Verified
4/28/21,4/28/21,After Market,3:00:00 PM CDT,QCOM,Q2,1.41,1.9,Verified
4/28/21,4/28/21,After Market,3:00:00 PM CDT,TTEK,Q2,0.75,0.83,Verified
4/28/21,4/28/21,After Market,3:01:00 PM CDT,APLS,Q1,-1.666,-2.32,Verified
4/28/21,4/28/21,After Market,3:01:00 PM CDT,HOLX,Q2,2.619,2.59,Verified
4/28/21,4/28/21,After Market,3:01:00 PM CDT,MGRC,Q1,0.71,0.71,Verified
4/28/21,4/28/21,After Market,3:03:00 PM CDT,MCRI,Q1,0.407,0.42,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,AFL,Q1,1.202,1.51,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,ALSN,Q1,0.901,1.07,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,AVT,Q3,0.56,0.74,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,AVTR,Q1,0.276,0.35,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,AXTI,Q1,0.06,0.08,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,CCS,Q1,1.52,3,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,CINF,Q1,1.11,1.37,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,CLBK,Q1,0.16,0.2,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,CNMD,Q1,0.434,0.63,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,EBAY,Q1,0.917,1.09,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,EQIX,Q1,6.03,4.64,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,F,Q1,0.16,0.89,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,FORM,Q1,0.33,0.38,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,GTY,Q1,0.473,0.44,Verified
4/28/21,4/28/21,Unspecified,3:05:00 PM CDT,ICLR,Q1,1.934,2.06,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,INVA,Q1,-0.01,0.84,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,IRT,Q1,0.16,0.18,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,MBIN,Q1,1.473,2.02,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,MXL,Q1,0.316,0.55,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,PEGA,Q1,-0.197,0.26,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,SSB,Q1,1.424,2.17,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,TTMI,Q1,0.097,0.23,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,UCTT,Q1,0.757,0.92,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,USLM,Q1,<empty>,1.24,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,VKTX,Q1,-0.176,-0.19,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,WCN,Q1,0.666,0.7,Verified
4/28/21,4/28/21,After Market,3:05:00 PM CDT,WERN,Q1,0.63,0.68,Verified
4/28/21,4/28/21,After Market,3:06:00 PM CDT,FIX,Q1,0.555,0.73,Verified
4/28/21,4/28/21,After Market,3:06:00 PM CDT,LC,Q1,-0.82,-0.49,Verified
4/28/21,4/28/21,After Market,3:07:00 PM CDT,BHE,Q1,0.2,0.21,Verified
4/28/21,4/28/21,After Market,3:10:00 PM CDT,BLKB,Q1,0.33,0.68,Verified
4/28/21,4/28/21,After Market,3:10:00 PM CDT,JOE,Q1,<empty>,0.05,Verified
4/28/21,4/28/21,After Market,3:11:00 PM CDT,CMPR,Q3,-0.525,-1.5,Verified
4/28/21,4/28/21,After Market,3:14:00 PM CDT,NOW,Q1,0.313,1.52,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,AKR,Q1,0.234,0.25,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,AM,Q1,0.215,0.21,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,AR,Q1,0.435,0.62,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,ASGN,Q1,1.098,1.15,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,AVB,Q1,1.938,1.94,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,AXS,Q1,0.65,0.97,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,CAKE,Q1,-0.148,0.2,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,CNO,Q1,0.493,0.55,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,ESI,Q1,0.315,0.37,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,EXR,Q1,1.487,1.5,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,INVH,Q1,0.33,0.32,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,MAA,Q1,1.609,1.64,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,MC,Q1,0.87,1.02,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,MGM,Q1,-0.863,-0.68,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,MOH,Q1,3.78,4.44,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,MORN,Q1,<empty>,1.73,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,MTDR,Q1,0.39,0.71,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,NGVT,Q1,1.07,1.27,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,NLY,Q1,0.257,0.29,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,PI,Q1,-0.45,0.01,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,RNR,Q1,0.735,0.09,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,SIGI,Q1,0.97,1.7,Verified
4/28/21,4/28/21,After Market,3:15:00 PM CDT,URI,Q1,3.099,3.45,Verified
4/28/21,4/28/21,After Market,3:17:00 PM CDT,TYL,Q1,0.953,1.43,Verified
4/28/21,4/28/21,After Market,3:20:00 PM CDT,OI,Q1,0.284,0.35,Verified
4/28/21,4/28/21,After Market,3:20:00 PM CDT,PPC,Q1,0.27,0.42,Verified
4/28/21,4/28/21,After Market,3:20:00 PM CDT,PTC,Q2,0.423,1.08,Verified
4/28/21,4/28/21,After Market,3:22:00 PM CDT,MYRG,Q1,0.625,1.17,Verified
4/28/21,4/28/21,After Market,3:23:00 PM CDT,WELL,Q1,0.754,0.8,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,AAPL,Q2,0.998,1.4,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,CDE,Q1,0.072,0.06,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,HNI,Q1,<empty>,0.36,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,IR,Q1,-0.085,0.45,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,KALU,Q1,0.65,0.64,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,MTH,Q1,2.47,3.44,Verified
4/28/21,4/28/21,Unspecified,3:30:00 PM CDT,MUSA,Q1,1.313,2.01,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,NTB,Q1,0.785,0.83,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,ORLY,Q1,5.298,7.06,Verified
4/28/21,4/28/21,Unspecified,3:30:00 PM CDT,TS,Q1,0.103,0.18,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,VSEC,Q1,0.245,0.44,Verified
4/28/21,4/28/21,After Market,3:30:00 PM CDT,WH,Q1,0.253,0.36,Verified
4/28/21,4/28/21,After Market,3:48:00 PM CDT,MKL,Q1,11.373,42.02,Verified
4/28/21,4/28/21,After Market,4:00:00 PM CDT,AGI,Q1,0.12,0.13,Verified
4/28/21,4/28/21,After Market,4:00:00 PM CDT,ASH,Q2,1.357,1.05,Verified
4/28/21,4/28/21,After Market,4:00:00 PM CDT,MEOH,Q1,1.073,1.07,Verified
4/28/21,4/28/21,After Market,4:00:00 PM CDT,VVV,Q2,0.368,0.46,Verified
4/28/21,4/28/21,After Market,4:01:00 PM CDT,OII,Q1,-0.052,0.03,Verified
4/28/21,4/28/21,After Market,4:06:00 PM CDT,KRC,Q1,0.986,0.98,Verified
4/28/21,4/28/21,After Market,4:10:00 PM CDT,CLS,Q1,0.21,0.22,Verified
4/28/21,4/28/21,After Market,4:14:00 PM CDT,RJF,Q2,2.09,2.51,Verified
4/28/21,4/28/21,After Market,4:15:00 PM CDT,OVV,Q1,1.104,1.16,Verified
4/28/21,4/28/21,After Market,4:22:00 PM CDT,CCOI,Q1,0.182,0.41,Verified
4/28/21,4/28/21,After Market,4:30:00 PM CDT,MSA,Q1,0.94,0.95,Verified
4/28/21,4/28/21,After Market,4:45:00 PM CDT,CUBI,Q1,1.352,2.14,Verified
4/28/21,4/28/21,After Market,4:49:00 PM CDT,CG,Q1,0.537,2.41,Verified
4/28/21,4/28/21,After Market,5:55:00 PM CDT,EEFT,Q1,0.27,0.23,Verified
4/28/21,4/28/21,After Market,8:00:00 PM CDT,LOGI,Q4,1.05,1.45,Verified
4/29/21,4/28/21,Before Market,11:44:00 PM CDT,EQNR,Q1,0.49,<empty>,Verified
4/29/21,4/29/21,After Market,12:00:00 AM CDT,BVN,Q1,0.11,0.06,Verified
4/29/21,4/29/21,Before Market,12:00:00 AM CDT,CX,Q1,<empty>,0.42,Verified
4/29/21,4/29/21,Before Market,12:00:00 AM CDT,NWG,Q1,<empty>,<empty>,Verified
4/29/21,4/29/21,Before Market,12:00:00 AM CDT,STM,Q1,0.39,0.39,Verified
4/29/21,4/29/21,Before Market,12:00:00 AM CDT,TIGO,Q1,<empty>,0.41,Verified
4/29/21,4/29/21,Before Market,1:15:00 AM CDT,VEON,Q1,<empty>,0.07,Verified
4/29/21,4/29/21,Before Market,3:00:00 AM CDT,JHG,Q1,0.83,0.91,Verified
4/29/21,4/29/21,Before Market,4:52:00 AM CDT,KBR,Q1,0.47,0.48,Verified
4/29/21,4/29/21,Before Market,4:55:00 AM CDT,ATKR,Q2,<empty>,2.79,Verified
